epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc_speed,train/acc_x,train/acc_y,train/acc_yaw,train/loss_all,train/loss_egospeed,train/loss_forecast,train/loss_path,train/loss_speed,train/loss_wp,train/loss_x,train/loss_y,train/loss_yaw,val/loss_all,val/loss_egospeed,val/loss_forecast,val/loss_path,val/loss_wp
,0.00011868719167101091,0.00011868719167101091,10164,,,,,,,,,,,,,,,,,,
,0.00011853349771402468,0.00011853349771402468,10169,,,,,,,,,,,,,,,,,,
,0.00011837983830536194,0.00011837983830536194,10174,,,,,,,,,,,,,,,,,,
,0.00011822621361373131,0.00011822621361373131,10179,,,,,,,,,,,,,,,,,,
,0.00011807262380780362,0.00011807262380780362,10184,,,,,,,,,,,,,,,,,,
,0.00011791906905621111,0.00011791906905621111,10189,,,,,,,,,,,,,,,,,,
,0.00011776554952754774,0.00011776554952754774,10194,,,,,,,,,,,,,,,,,,
,0.00011761206539036864,0.00011761206539036864,10199,,,,,,,,,,,,,,,,,,
,0.00011745861681319012,0.00011745861681319012,10204,,,,,,,,,,,,,,,,,,
,0.00011730520396448955,0.00011730520396448955,10209,,,,,,,,,,,,,,,,,,
,0.00011715182701270492,0.00011715182701270492,10214,,,,,,,,,,,,,,,,,,
,0.0001169984861262349,0.0001169984861262349,10219,,,,,,,,,,,,,,,,,,
,0.00011684518147343857,0.00011684518147343857,10224,,,,,,,,,,,,,,,,,,
,0.00011669191322263511,0.00011669191322263511,10229,,,,,,,,,,,,,,,,,,
,0.00011653868154210399,0.00011653868154210399,10234,,,,,,,,,,,,,,,,,,
,0.00011638548660008426,0.00011638548660008426,10239,,,,,,,,,,,,,,,,,,
,0.00011623232856477469,0.00011623232856477469,10244,,,,,,,,,,,,,,,,,,
,0.00011607920760433368,0.00011607920760433368,10249,,,,,,,,,,,,,,,,,,
,0.00011592612388687876,0.00011592612388687876,10254,,,,,,,,,,,,,,,,,,
,0.00011577307758048662,0.00011577307758048662,10259,,,,,,,,,,,,,,,,,,
,0.00011562006885319289,0.00011562006885319289,10264,,,,,,,,,,,,,,,,,,
,0.00011546709787299198,0.00011546709787299198,10269,,,,,,,,,,,,,,,,,,
,0.00011531416480783672,0.00011531416480783672,10274,,,,,,,,,,,,,,,,,,
,0.0001151612698256384,0.0001151612698256384,10279,,,,,,,,,,,,,,,,,,
,0.00011500841309426663,0.00011500841309426663,10284,,,,,,,,,,,,,,,,,,
,0.0001148555947815488,0.0001148555947815488,10289,,,,,,,,,,,,,,,,,,
,0.0001147028150552702,0.0001147028150552702,10294,,,,,,,,,,,,,,,,,,
,0.00011455007408317378,0.00011455007408317378,10299,,,,,,,,,,,,,,,,,,
,0.00011439737203295994,0.00011439737203295994,10304,,,,,,,,,,,,,,,,,,
,0.00011424470907228629,0.00011424470907228629,10309,,,,,,,,,,,,,,,,,,
,0.00011409208536876759,0.00011409208536876759,10314,,,,,,,,,,,,,,,,,,
,0.00011393950108997546,0.00011393950108997546,10319,,,,,,,,,,,,,,,,,,
,0.00011378695640343827,0.00011378695640343827,10324,,,,,,,,,,,,,,,,,,
,0.00011363445147664083,0.00011363445147664083,10329,,,,,,,,,,,,,,,,,,
,0.00011348198647702437,0.00011348198647702437,10334,,,,,,,,,,,,,,,,,,
,0.00011332956157198637,0.00011332956157198637,10339,,,,,,,,,,,,,,,,,,
,0.00011317717692888012,0.00011317717692888012,10344,,,,,,,,,,,,,,,,,,
,0.00011302483271501479,0.00011302483271501479,10349,,,,,,,,,,,,,,,,,,
,0.0001128725290976551,0.0001128725290976551,10354,,,,,,,,,,,,,,,,,,
,0.00011272026624402133,0.00011272026624402133,10359,,,,,,,,,,,,,,,,,,
,0.00011256804432128886,0.00011256804432128886,10364,,,,,,,,,,,,,,,,,,
,0.00011241586349658817,0.00011241586349658817,10369,,,,,,,,,,,,,,,,,,
,0.00011226372393700468,0.00011226372393700468,10374,,,,,,,,,,,,,,,,,,
,0.00011211162580957846,0.00011211162580957846,10379,,,,,,,,,,,,,,,,,,
,0.00011195956928130403,0.00011195956928130403,10384,,,,,,,,,,,,,,,,,,
,0.00011180755451913034,0.00011180755451913034,10389,,,,,,,,,,,,,,,,,,
,0.00011165558168996048,0.00011165558168996048,10394,,,,,,,,,,,,,,,,,,
,0.00011150365096065144,0.00011150365096065144,10399,,,,,,,,,,,,,,,,,,
,0.00011135176249801392,0.00011135176249801392,10404,,,,,,,,,,,,,,,,,,
,0.0001111999164688124,0.0001111999164688124,10409,,,,,,,,,,,,,,,,,,
14,,,10409,,,,,,,,,,,,,,11.170088768005371,7.715414524078369,1.5733295679092407,0.31461042165756226,0.3082931935787201
14,,,10409,0.7781027555465698,0.25906848907470703,0.3467426300048828,0.7659268379211426,2.429299831390381,0.5712640285491943,1.3597904443740845,0.08261675387620926,0.6392360329627991,0.0851636603474617,2.208592176437378,1.8995949029922485,0.6917355060577393,,,,,
,0.00011104811303976465,0.00011104811303976465,10414,,,,,,,,,,,,,,,,,,
,0.00011089635237754166,0.00011089635237754166,10419,,,,,,,,,,,,,,,,,,
,0.00011074463464876747,0.00011074463464876747,10424,,,,,,,,,,,,,,,,,,
,0.00011059296002001906,0.00011059296002001906,10429,,,,,,,,,,,,,,,,,,
,0.00011044132865782598,0.00011044132865782598,10434,,,,,,,,,,,,,,,,,,
,0.00011028974072867039,0.00011028974072867039,10439,,,,,,,,,,,,,,,,,,
,0.00011013819639898665,0.00011013819639898665,10444,,,,,,,,,,,,,,,,,,
,0.00010998669583516137,0.00010998669583516137,10449,,,,,,,,,,,,,,,,,,
,0.00010983523920353299,0.00010983523920353299,10454,,,,,,,,,,,,,,,,,,
,0.00010968382667039173,0.00010968382667039173,10459,,,,,,,,,,,,,,,,,,
,0.00010953245840197951,0.00010953245840197951,10464,,,,,,,,,,,,,,,,,,
,0.00010938113456448953,0.00010938113456448953,10469,,,,,,,,,,,,,,,,,,
,0.00010922985532406622,0.00010922985532406622,10474,,,,,,,,,,,,,,,,,,
,0.00010907862084680505,0.00010907862084680505,10479,,,,,,,,,,,,,,,,,,
,0.0001089274312987524,0.0001089274312987524,10484,,,,,,,,,,,,,,,,,,
,0.00010877628684590534,0.00010877628684590534,10489,,,,,,,,,,,,,,,,,,
,0.00010862518765421133,0.00010862518765421133,10494,,,,,,,,,,,,,,,,,,
,0.00010847413388956813,0.00010847413388956813,10499,,,,,,,,,,,,,,,,,,
,0.00010832312571782372,0.00010832312571782372,10504,,,,,,,,,,,,,,,,,,
,0.00010817216330477599,0.00010817216330477599,10509,,,,,,,,,,,,,,,,,,
,0.0001080212468161725,0.0001080212468161725,10514,,,,,,,,,,,,,,,,,,
,0.00010787037641771054,0.00010787037641771054,10519,,,,,,,,,,,,,,,,,,
,0.00010771955227503669,0.00010771955227503669,10524,,,,,,,,,,,,,,,,,,
,0.00010756877455374673,0.00010756877455374673,10529,,,,,,,,,,,,,,,,,,
,0.00010741804341938555,0.00010741804341938555,10534,,,,,,,,,,,,,,,,,,
,0.00010726735903744682,0.00010726735903744682,10539,,,,,,,,,,,,,,,,,,
,0.00010711672157337297,0.00010711672157337297,10544,,,,,,,,,,,,,,,,,,
,0.00010696613119255486,0.00010696613119255486,10549,,,,,,,,,,,,,,,,,,
,0.00010681558806033158,0.00010681558806033158,10554,,,,,,,,,,,,,,,,,,
,0.00010666509234199051,0.00010666509234199051,10559,,,,,,,,,,,,,,,,,,
,0.0001065146442027668,0.0001065146442027668,10564,,,,,,,,,,,,,,,,,,
,0.00010636424380784346,0.00010636424380784346,10569,,,,,,,,,,,,,,,,,,
,0.0001062138913223511,0.0001062138913223511,10574,,,,,,,,,,,,,,,,,,
,0.00010606358691136765,0.00010606358691136765,10579,,,,,,,,,,,,,,,,,,
,0.00010591333073991831,0.00010591333073991831,10584,,,,,,,,,,,,,,,,,,
,0.00010576312297297529,0.00010576312297297529,10589,,,,,,,,,,,,,,,,,,
,0.00010561296377545767,0.00010561296377545767,10594,,,,,,,,,,,,,,,,,,
,0.00010546285331223123,0.00010546285331223123,10599,,,,,,,,,,,,,,,,,,
,0.00010531279174810821,0.00010531279174810821,10604,,,,,,,,,,,,,,,,,,
,0.00010516277924784712,0.00010516277924784712,10609,,,,,,,,,,,,,,,,,,
,0.00010501281597615271,0.00010501281597615271,10614,,,,,,,,,,,,,,,,,,
,0.00010486290209767556,0.00010486290209767556,10619,,,,,,,,,,,,,,,,,,
,0.00010471303777701207,0.00010471303777701207,10624,,,,,,,,,,,,,,,,,,
,0.0001045632231787043,0.0001045632231787043,10629,,,,,,,,,,,,,,,,,,
,0.00010441345846723961,0.00010441345846723961,10634,,,,,,,,,,,,,,,,,,
,0.00010426374380705055,0.00010426374380705055,10639,,,,,,,,,,,,,,,,,,
,0.00010411407936251495,0.00010411407936251495,10644,,,,,,,,,,,,,,,,,,
,0.00010396446529795526,0.00010396446529795526,10649,,,,,,,,,,,,,,,,,,
,0.00010381490177763873,0.00010381490177763873,10654,,,,,,,,,,,,,,,,,,
,0.0001036653889657771,0.0001036653889657771,10659,,,,,,,,,,,,,,,,,,
,0.00010351592702652639,0.00010351592702652639,10664,,,,,,,,,,,,,,,,,,
,0.00010336651612398685,0.00010336651612398685,10669,,,,,,,,,,,,,,,,,,
,0.00010321715642220264,0.00010321715642220264,10674,,,,,,,,,,,,,,,,,,
,0.00010306784808516166,0.00010306784808516166,10679,,,,,,,,,,,,,,,,,,
,0.00010291859127679553,0.00010291859127679553,10684,,,,,,,,,,,,,,,,,,
,0.00010276938616097922,0.00010276938616097922,10689,,,,,,,,,,,,,,,,,,
,0.0001026202329015309,0.0001026202329015309,10694,,,,,,,,,,,,,,,,,,
,0.00010247113166221194,0.00010247113166221194,10699,,,,,,,,,,,,,,,,,,
,0.00010232208260672647,0.00010232208260672647,10704,,,,,,,,,,,,,,,,,,
,0.00010217308589872142,0.00010217308589872142,10709,,,,,,,,,,,,,,,,,,
,0.00010202414170178614,0.00010202414170178614,10714,,,,,,,,,,,,,,,,,,
,0.00010187525017945239,0.00010187525017945239,10719,,,,,,,,,,,,,,,,,,
,0.00010172641149519414,0.00010172641149519414,10724,,,,,,,,,,,,,,,,,,
,0.00010157762581242725,0.00010157762581242725,10729,,,,,,,,,,,,,,,,,,
,0.00010142889329450943,0.00010142889329450943,10734,,,,,,,,,,,,,,,,,,
,0.00010128021410474006,0.00010128021410474006,10739,,,,,,,,,,,,,,,,,,
,0.00010113158840635985,0.00010113158840635985,10744,,,,,,,,,,,,,,,,,,
,0.000100983016362551,0.000100983016362551,10749,,,,,,,,,,,,,,,,,,
,0.00010083449813643654,0.00010083449813643654,10754,,,,,,,,,,,,,,,,,,
,0.00010068603389108061,0.00010068603389108061,10759,,,,,,,,,,,,,,,,,,
,0.00010053762378948798,0.00010053762378948798,10764,,,,,,,,,,,,,,,,,,
,0.00010038926799460396,0.00010038926799460396,10769,,,,,,,,,,,,,,,,,,
,0.0001002409666693143,0.0001002409666693143,10774,,,,,,,,,,,,,,,,,,
,0.00010009271997644495,0.00010009271997644495,10779,,,,,,,,,,,,,,,,,,
,9.994452807876182e-05,9.994452807876182e-05,10784,,,,,,,,,,,,,,,,,,
,9.979639113897065e-05,9.979639113897065e-05,10789,,,,,,,,,,,,,,,,,,
,9.964830931971689e-05,9.964830931971689e-05,10794,,,,,,,,,,,,,,,,,,
,9.950028278358551e-05,9.950028278358551e-05,10799,,,,,,,,,,,,,,,,,,
,9.93523116931007e-05,9.93523116931007e-05,10804,,,,,,,,,,,,,,,,,,
,9.920439621072576e-05,9.920439621072576e-05,10809,,,,,,,,,,,,,,,,,,
,9.905653649886304e-05,9.905653649886304e-05,10814,,,,,,,,,,,,,,,,,,
,9.890873271985356e-05,9.890873271985356e-05,10819,,,,,,,,,,,,,,,,,,
,9.876098503597696e-05,9.876098503597696e-05,10824,,,,,,,,,,,,,,,,,,
,9.861329360945126e-05,9.861329360945126e-05,10829,,,,,,,,,,,,,,,,,,
,9.846565860243283e-05,9.846565860243283e-05,10834,,,,,,,,,,,,,,,,,,
,9.831808017701596e-05,9.831808017701596e-05,10839,,,,,,,,,,,,,,,,,,
,9.817055849523283e-05,9.817055849523283e-05,10844,,,,,,,,,,,,,,,,,,
,9.802309371905341e-05,9.802309371905341e-05,10849,,,,,,,,,,,,,,,,,,
,9.787568601038517e-05,9.787568601038517e-05,10854,,,,,,,,,,,,,,,,,,
,9.772833553107285e-05,9.772833553107285e-05,10859,,,,,,,,,,,,,,,,,,
,9.758104244289837e-05,9.758104244289837e-05,10864,,,,,,,,,,,,,,,,,,
,9.743380690758072e-05,9.743380690758072e-05,10869,,,,,,,,,,,,,,,,,,
,9.728662908677565e-05,9.728662908677565e-05,10874,,,,,,,,,,,,,,,,,,
,9.713950914207546e-05,9.713950914207546e-05,10879,,,,,,,,,,,,,,,,,,
,9.699244723500907e-05,9.699244723500907e-05,10884,,,,,,,,,,,,,,,,,,
,9.684544352704155e-05,9.684544352704155e-05,10889,,,,,,,,,,,,,,,,,,
,9.669849817957413e-05,9.669849817957413e-05,10894,,,,,,,,,,,,,,,,,,
,9.655161135394386e-05,9.655161135394386e-05,10899,,,,,,,,,,,,,,,,,,
,9.640478321142374e-05,9.640478321142374e-05,10904,,,,,,,,,,,,,,,,,,
,9.625801391322224e-05,9.625801391322224e-05,10909,,,,,,,,,,,,,,,,,,
,9.611130362048313e-05,9.611130362048313e-05,10914,,,,,,,,,,,,,,,,,,
,9.596465249428544e-05,9.596465249428544e-05,10919,,,,,,,,,,,,,,,,,,
,9.58180606956434e-05,9.58180606956434e-05,10924,,,,,,,,,,,,,,,,,,
,9.567152838550585e-05,9.567152838550585e-05,10929,,,,,,,,,,,,,,,,,,
,9.552505572475647e-05,9.552505572475647e-05,10934,,,,,,,,,,,,,,,,,,
,9.537864287421345e-05,9.537864287421345e-05,10939,,,,,,,,,,,,,,,,,,
,9.523228999462925e-05,9.523228999462925e-05,10944,,,,,,,,,,,,,,,,,,
,9.508599724669046e-05,9.508599724669046e-05,10949,,,,,,,,,,,,,,,,,,
,9.493976479101781e-05,9.493976479101781e-05,10954,,,,,,,,,,,,,,,,,,
,9.479359278816565e-05,9.479359278816565e-05,10959,,,,,,,,,,,,,,,,,,
,9.464748139862209e-05,9.464748139862209e-05,10964,,,,,,,,,,,,,,,,,,
,9.450143078280859e-05,9.450143078280859e-05,10969,,,,,,,,,,,,,,,,,,
,9.435544110107988e-05,9.435544110107988e-05,10974,,,,,,,,,,,,,,,,,,
,9.420951251372396e-05,9.420951251372396e-05,10979,,,,,,,,,,,,,,,,,,
,9.406364518096154e-05,9.406364518096154e-05,10984,,,,,,,,,,,,,,,,,,
,9.391783926294613e-05,9.391783926294613e-05,10989,,,,,,,,,,,,,,,,,,
,9.37720949197639e-05,9.37720949197639e-05,10994,,,,,,,,,,,,,,,,,,
,9.36264123114333e-05,9.36264123114333e-05,10999,,,,,,,,,,,,,,,,,,
,9.348079159790515e-05,9.348079159790515e-05,11004,,,,,,,,,,,,,,,,,,
,9.333523293906218e-05,9.333523293906218e-05,11009,,,,,,,,,,,,,,,,,,
,9.318973649471898e-05,9.318973649471898e-05,11014,,,,,,,,,,,,,,,,,,
,9.304430242462192e-05,9.304430242462192e-05,11019,,,,,,,,,,,,,,,,,,
,9.289893088844886e-05,9.289893088844886e-05,11024,,,,,,,,,,,,,,,,,,
,9.275362204580892e-05,9.275362204580892e-05,11029,,,,,,,,,,,,,,,,,,
,9.260837605624255e-05,9.260837605624255e-05,11034,,,,,,,,,,,,,,,,,,
,9.246319307922103e-05,9.246319307922103e-05,11039,,,,,,,,,,,,,,,,,,
,9.231807327414648e-05,9.231807327414648e-05,11044,,,,,,,,,,,,,,,,,,
,9.217301680035181e-05,9.217301680035181e-05,11049,,,,,,,,,,,,,,,,,,
,9.202802381710015e-05,9.202802381710015e-05,11054,,,,,,,,,,,,,,,,,,
,9.188309448358524e-05,9.188309448358524e-05,11059,,,,,,,,,,,,,,,,,,
,9.173822895893063e-05,9.173822895893063e-05,11064,,,,,,,,,,,,,,,,,,
,9.159342740218992e-05,9.159342740218992e-05,11069,,,,,,,,,,,,,,,,,,
,9.144868997234659e-05,9.144868997234659e-05,11074,,,,,,,,,,,,,,,,,,
,9.130401682831357e-05,9.130401682831357e-05,11079,,,,,,,,,,,,,,,,,,
,9.115940812893318e-05,9.115940812893318e-05,11084,,,,,,,,,,,,,,,,,,
,9.101486403297718e-05,9.101486403297718e-05,11089,,,,,,,,,,,,,,,,,,
,9.087038469914625e-05,9.087038469914625e-05,11094,,,,,,,,,,,,,,,,,,
,9.07259702860699e-05,9.07259702860699e-05,11099,,,,,,,,,,,,,,,,,,
15,,,11103,,,,,,,,,,,,,,10.745956420898438,7.313449382781982,1.598866581916809,0.30356281995773315,0.315828800201416
15,,,11103,0.7818551659584045,0.2711750268936157,0.35820358991622925,0.7736474871635437,2.3484771251678467,0.5551701784133911,1.328263521194458,0.07691119611263275,0.6285912394523621,0.08048663288354874,2.1559693813323975,1.8572852611541748,0.6712079048156738,,,,,
,9.058162095230649e-05,9.058162095230649e-05,11104,,,,,,,,,,,,,,,,,,
,9.043733685634299e-05,9.043733685634299e-05,11109,,,,,,,,,,,,,,,,,,
,9.029311815659459e-05,9.029311815659459e-05,11114,,,,,,,,,,,,,,,,,,
,9.01489650114047e-05,9.01489650114047e-05,11119,,,,,,,,,,,,,,,,,,
,9.000487757904477e-05,9.000487757904477e-05,11124,,,,,,,,,,,,,,,,,,
,8.986085601771419e-05,8.986085601771419e-05,11129,,,,,,,,,,,,,,,,,,
,8.971690048553991e-05,8.971690048553991e-05,11134,,,,,,,,,,,,,,,,,,
,8.957301114057642e-05,8.957301114057642e-05,11139,,,,,,,,,,,,,,,,,,
,8.94291881408056e-05,8.94291881408056e-05,11144,,,,,,,,,,,,,,,,,,
,8.928543164413638e-05,8.928543164413638e-05,11149,,,,,,,,,,,,,,,,,,
,8.914174180840471e-05,8.914174180840471e-05,11154,,,,,,,,,,,,,,,,,,
,8.899811879137346e-05,8.899811879137346e-05,11159,,,,,,,,,,,,,,,,,,
,8.885456275073204e-05,8.885456275073204e-05,11164,,,,,,,,,,,,,,,,,,
,8.871107384409628e-05,8.871107384409628e-05,11169,,,,,,,,,,,,,,,,,,
,8.856765222900835e-05,8.856765222900835e-05,11174,,,,,,,,,,,,,,,,,,
,8.84242980629366e-05,8.84242980629366e-05,11179,,,,,,,,,,,,,,,,,,
,8.828101150327521e-05,8.828101150327521e-05,11184,,,,,,,,,,,,,,,,,,
,8.813779270734422e-05,8.813779270734422e-05,11189,,,,,,,,,,,,,,,,,,
,8.799464183238922e-05,8.799464183238922e-05,11194,,,,,,,,,,,,,,,,,,
,8.785155903558126e-05,8.785155903558126e-05,11199,,,,,,,,,,,,,,,,,,
,8.770854447401662e-05,8.770854447401662e-05,11204,,,,,,,,,,,,,,,,,,
,8.756559830471658e-05,8.756559830471658e-05,11209,,,,,,,,,,,,,,,,,,
,8.742272068462765e-05,8.742272068462765e-05,11214,,,,,,,,,,,,,,,,,,
,8.727991177062064e-05,8.727991177062064e-05,11219,,,,,,,,,,,,,,,,,,
,8.71371717194912e-05,8.71371717194912e-05,11224,,,,,,,,,,,,,,,,,,
,8.699450068795936e-05,8.699450068795936e-05,11229,,,,,,,,,,,,,,,,,,
,8.685189883266922e-05,8.685189883266922e-05,11234,,,,,,,,,,,,,,,,,,
,8.670936631018905e-05,8.670936631018905e-05,11239,,,,,,,,,,,,,,,,,,
,8.656690327701105e-05,8.656690327701105e-05,11244,,,,,,,,,,,,,,,,,,
,8.642450988955094e-05,8.642450988955094e-05,11249,,,,,,,,,,,,,,,,,,
,8.62821863041481e-05,8.62821863041481e-05,11254,,,,,,,,,,,,,,,,,,
,8.613993267706531e-05,8.613993267706531e-05,11259,,,,,,,,,,,,,,,,,,
,8.59977491644884e-05,8.59977491644884e-05,11264,,,,,,,,,,,,,,,,,,
,8.585563592252644e-05,8.585563592252644e-05,11269,,,,,,,,,,,,,,,,,,
,8.571359310721105e-05,8.571359310721105e-05,11274,,,,,,,,,,,,,,,,,,
,8.557162087449674e-05,8.557162087449674e-05,11279,,,,,,,,,,,,,,,,,,
,8.542971938026052e-05,8.542971938026052e-05,11284,,,,,,,,,,,,,,,,,,
,8.528788878030156e-05,8.528788878030156e-05,11289,,,,,,,,,,,,,,,,,,
,8.514612923034141e-05,8.514612923034141e-05,11294,,,,,,,,,,,,,,,,,,
,8.500444088602355e-05,8.500444088602355e-05,11299,,,,,,,,,,,,,,,,,,
,8.48628239029131e-05,8.48628239029131e-05,11304,,,,,,,,,,,,,,,,,,
,8.472127843649705e-05,8.472127843649705e-05,11309,,,,,,,,,,,,,,,,,,
,8.45798046421838e-05,8.45798046421838e-05,11314,,,,,,,,,,,,,,,,,,
,8.443840267530308e-05,8.443840267530308e-05,11319,,,,,,,,,,,,,,,,,,
,8.429707269110573e-05,8.429707269110573e-05,11324,,,,,,,,,,,,,,,,,,
,8.415581484476348e-05,8.415581484476348e-05,11329,,,,,,,,,,,,,,,,,,
,8.401462929136897e-05,8.401462929136897e-05,11334,,,,,,,,,,,,,,,,,,
,8.38735161859355e-05,8.38735161859355e-05,11339,,,,,,,,,,,,,,,,,,
,8.373247568339665e-05,8.373247568339665e-05,11344,,,,,,,,,,,,,,,,,,
,8.359150793860642e-05,8.359150793860642e-05,11349,,,,,,,,,,,,,,,,,,
,8.3450613106339e-05,8.3450613106339e-05,11354,,,,,,,,,,,,,,,,,,
,8.33097913412882e-05,8.33097913412882e-05,11359,,,,,,,,,,,,,,,,,,
,8.316904279806811e-05,8.316904279806811e-05,11364,,,,,,,,,,,,,,,,,,
,8.302836763121196e-05,8.302836763121196e-05,11369,,,,,,,,,,,,,,,,,,
,8.288776599517267e-05,8.288776599517267e-05,11374,,,,,,,,,,,,,,,,,,
,8.274723804432241e-05,8.274723804432241e-05,11379,,,,,,,,,,,,,,,,,,
,8.260678393295229e-05,8.260678393295229e-05,11384,,,,,,,,,,,,,,,,,,
,8.24664038152725e-05,8.24664038152725e-05,11389,,,,,,,,,,,,,,,,,,
,8.232609784541207e-05,8.232609784541207e-05,11394,,,,,,,,,,,,,,,,,,
,8.218586617741831e-05,8.218586617741831e-05,11399,,,,,,,,,,,,,,,,,,
,8.204570896525725e-05,8.204570896525725e-05,11404,,,,,,,,,,,,,,,,,,
,8.190562636281308e-05,8.190562636281308e-05,11409,,,,,,,,,,,,,,,,,,
,8.176561852388794e-05,8.176561852388794e-05,11414,,,,,,,,,,,,,,,,,,
,8.162568560220217e-05,8.162568560220217e-05,11419,,,,,,,,,,,,,,,,,,
,8.148582775139358e-05,8.148582775139358e-05,11424,,,,,,,,,,,,,,,,,,
,8.134604512501766e-05,8.134604512501766e-05,11429,,,,,,,,,,,,,,,,,,
,8.120633787654739e-05,8.120633787654739e-05,11434,,,,,,,,,,,,,,,,,,
,8.106670615937281e-05,8.106670615937281e-05,11439,,,,,,,,,,,,,,,,,,
,8.092715012680116e-05,8.092715012680116e-05,11444,,,,,,,,,,,,,,,,,,
,8.078766993205663e-05,8.078766993205663e-05,11449,,,,,,,,,,,,,,,,,,
,8.064826572827997e-05,8.064826572827997e-05,11454,,,,,,,,,,,,,,,,,,
,8.050893766852863e-05,8.050893766852863e-05,11459,,,,,,,,,,,,,,,,,,
,8.036968590577642e-05,8.036968590577642e-05,11464,,,,,,,,,,,,,,,,,,
,8.02305105929134e-05,8.02305105929134e-05,11469,,,,,,,,,,,,,,,,,,
,8.009141188274571e-05,8.009141188274571e-05,11474,,,,,,,,,,,,,,,,,,
,7.995238992799528e-05,7.995238992799528e-05,11479,,,,,,,,,,,,,,,,,,
,7.981344488129988e-05,7.981344488129988e-05,11484,,,,,,,,,,,,,,,,,,
,7.967457689521284e-05,7.967457689521284e-05,11489,,,,,,,,,,,,,,,,,,
,7.953578612220272e-05,7.953578612220272e-05,11494,,,,,,,,,,,,,,,,,,
,7.939707271465352e-05,7.939707271465352e-05,11499,,,,,,,,,,,,,,,,,,
,7.925843682486424e-05,7.925843682486424e-05,11504,,,,,,,,,,,,,,,,,,
,7.911987860504862e-05,7.911987860504862e-05,11509,,,,,,,,,,,,,,,,,,
,7.898139820733526e-05,7.898139820733526e-05,11514,,,,,,,,,,,,,,,,,,
,7.884299578376736e-05,7.884299578376736e-05,11519,,,,,,,,,,,,,,,,,,
,7.870467148630239e-05,7.870467148630239e-05,11524,,,,,,,,,,,,,,,,,,
,7.856642546681217e-05,7.856642546681217e-05,11529,,,,,,,,,,,,,,,,,,
,7.842825787708239e-05,7.842825787708239e-05,11534,,,,,,,,,,,,,,,,,,
,7.829016886881277e-05,7.829016886881277e-05,11539,,,,,,,,,,,,,,,,,,
,7.81521585936168e-05,7.81521585936168e-05,11544,,,,,,,,,,,,,,,,,,
,7.801422720302132e-05,7.801422720302132e-05,11549,,,,,,,,,,,,,,,,,,
,7.787637484846674e-05,7.787637484846674e-05,11554,,,,,,,,,,,,,,,,,,
,7.773860168130673e-05,7.773860168130673e-05,11559,,,,,,,,,,,,,,,,,,
,7.760090785280777e-05,7.760090785280777e-05,11564,,,,,,,,,,,,,,,,,,
,7.746329351414945e-05,7.746329351414945e-05,11569,,,,,,,,,,,,,,,,,,
,7.732575881642405e-05,7.732575881642405e-05,11574,,,,,,,,,,,,,,,,,,
,7.718830391063636e-05,7.718830391063636e-05,11579,,,,,,,,,,,,,,,,,,
,7.705092894770363e-05,7.705092894770363e-05,11584,,,,,,,,,,,,,,,,,,
,7.691363407845519e-05,7.691363407845519e-05,11589,,,,,,,,,,,,,,,,,,
,7.677641945363259e-05,7.677641945363259e-05,11594,,,,,,,,,,,,,,,,,,
,7.663928522388932e-05,7.663928522388932e-05,11599,,,,,,,,,,,,,,,,,,
,7.650223153979028e-05,7.650223153979028e-05,11604,,,,,,,,,,,,,,,,,,
,7.636525855181232e-05,7.636525855181232e-05,11609,,,,,,,,,,,,,,,,,,
,7.622836641034354e-05,7.622836641034354e-05,11614,,,,,,,,,,,,,,,,,,
,7.609155526568308e-05,7.609155526568308e-05,11619,,,,,,,,,,,,,,,,,,
,7.595482526804159e-05,7.595482526804159e-05,11624,,,,,,,,,,,,,,,,,,
,7.581817656754018e-05,7.581817656754018e-05,11629,,,,,,,,,,,,,,,,,,
,7.568160931421093e-05,7.568160931421093e-05,11634,,,,,,,,,,,,,,,,,,
,7.554512365799654e-05,7.554512365799654e-05,11639,,,,,,,,,,,,,,,,,,
,7.540871974874993e-05,7.540871974874993e-05,11644,,,,,,,,,,,,,,,,,,
